trial_id,family_id,variant_name,variant_order_source,slot_A_profile,slot_B_profile,source_origin,source_split,source_trial_id,source_config_id,source_labelA,P_E,P_A,P_S,P_D,Q_E,Q_A,Q_S,Q_D,order_id_A,order_A,order_id_B,order_B,source_order_id_A,source_order_A,source_order_id_B,source_order_B,source_paraphrase_id,paraphrase_id,seed,variant_delta_E,variant_delta_A,variant_delta_S,variant_delta_D,source_delta_E,source_delta_A,source_delta_S,source_delta_D,delta_base_E,delta_base_A,delta_base_S,delta_base_D,labelA
train_0119__p_at_oa_vs_q_at_oa,train_0119,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00519,B3-0156,A,Low,Low,High,Low,Low,High,Medium,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,2,A>D>E>S,1,0,2326338353,0,-2,1,-1,0,-2,1,-1,0,-2,1,-1,A
train_0119__q_at_oa_vs_p_at_oa,train_0119,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00519,B3-0156,A,Low,Low,High,Low,Low,High,Medium,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,2,A>D>E>S,1,0,2326338353,0,2,-1,1,0,-2,1,-1,0,2,-1,1,B
train_0119__p_at_ob_vs_q_at_ob,train_0119,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00519,B3-0156,A,Low,Low,High,Low,Low,High,Medium,Medium,2,A>D>E>S,2,A>D>E>S,3,D>A>S>E,2,A>D>E>S,1,0,2326338353,0,-2,1,-1,0,-2,1,-1,0,-2,1,-1,A
train_0119__q_at_ob_vs_p_at_ob,train_0119,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00519,B3-0156,A,Low,Low,High,Low,Low,High,Medium,Medium,2,A>D>E>S,2,A>D>E>S,3,D>A>S>E,2,A>D>E>S,1,0,2326338353,0,2,-1,1,0,-2,1,-1,0,2,-1,1,B
train_0120__p_at_oa_vs_q_at_oa,train_0120,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00520,B3-0156,B,Low,Low,High,Low,Low,High,Medium,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,0,0,922389715,0,-2,1,-1,0,2,-1,1,0,-2,1,-1,A
train_0120__q_at_oa_vs_p_at_oa,train_0120,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00520,B3-0156,B,Low,Low,High,Low,Low,High,Medium,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,0,0,922389715,0,2,-1,1,0,2,-1,1,0,2,-1,1,B
train_0120__p_at_ob_vs_q_at_ob,train_0120,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00520,B3-0156,B,Low,Low,High,Low,Low,High,Medium,Medium,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,1,S>E>A>D,0,0,922389715,0,-2,1,-1,0,2,-1,1,0,-2,1,-1,A
train_0120__q_at_ob_vs_p_at_ob,train_0120,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00520,B3-0156,B,Low,Low,High,Low,Low,High,Medium,Medium,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,1,S>E>A>D,0,0,922389715,0,2,-1,1,0,2,-1,1,0,2,-1,1,B
train_0121__p_at_oa_vs_q_at_oa,train_0121,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00523,B3-0158,A,Medium,High,High,Low,High,Medium,Low,High,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,1,0,729052545,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,A
train_0121__q_at_oa_vs_p_at_oa,train_0121,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00523,B3-0158,A,Medium,High,High,Low,High,Medium,Low,High,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,1,0,729052545,1,-1,-2,2,-1,1,2,-2,1,-1,-2,2,B
train_0121__p_at_ob_vs_q_at_ob,train_0121,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00523,B3-0158,A,Medium,High,High,Low,High,Medium,Low,High,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,3,D>A>S>E,1,0,729052545,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,A
train_0121__q_at_ob_vs_p_at_ob,train_0121,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00523,B3-0158,A,Medium,High,High,Low,High,Medium,Low,High,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,3,D>A>S>E,1,0,729052545,1,-1,-2,2,-1,1,2,-2,1,-1,-2,2,B
train_0122__p_at_oa_vs_q_at_oa,train_0122,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00524,B3-0158,B,Medium,High,High,Low,High,Medium,Low,High,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,0,E>S>D>A,1,0,641475580,-1,1,2,-2,1,-1,-2,2,-1,1,2,-2,A
train_0122__q_at_oa_vs_p_at_oa,train_0122,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00524,B3-0158,B,Medium,High,High,Low,High,Medium,Low,High,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,0,E>S>D>A,1,0,641475580,1,-1,-2,2,1,-1,-2,2,1,-1,-2,2,B
train_0122__p_at_ob_vs_q_at_ob,train_0122,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00524,B3-0158,B,Medium,High,High,Low,High,Medium,Low,High,0,E>S>D>A,0,E>S>D>A,2,A>D>E>S,0,E>S>D>A,1,0,641475580,-1,1,2,-2,1,-1,-2,2,-1,1,2,-2,A
train_0122__q_at_ob_vs_p_at_ob,train_0122,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00524,B3-0158,B,Medium,High,High,Low,High,Medium,Low,High,0,E>S>D>A,0,E>S>D>A,2,A>D>E>S,0,E>S>D>A,1,0,641475580,1,-1,-2,2,1,-1,-2,2,1,-1,-2,2,B
train_0123__p_at_oa_vs_q_at_oa,train_0123,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00526,B3-0159,B,Medium,Medium,High,Medium,High,Low,High,High,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,1,S>E>A>D,0,0,2973917356,-1,1,0,-1,1,-1,0,1,-1,1,0,-1,A
train_0123__q_at_oa_vs_p_at_oa,train_0123,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00526,B3-0159,B,Medium,Medium,High,Medium,High,Low,High,High,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,1,S>E>A>D,0,0,2973917356,1,-1,0,1,1,-1,0,1,1,-1,0,1,B
train_0123__p_at_ob_vs_q_at_ob,train_0123,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00526,B3-0159,B,Medium,Medium,High,Medium,High,Low,High,High,1,S>E>A>D,1,S>E>A>D,2,A>D>E>S,1,S>E>A>D,0,0,2973917356,-1,1,0,-1,1,-1,0,1,-1,1,0,-1,A
train_0123__q_at_ob_vs_p_at_ob,train_0123,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00526,B3-0159,B,Medium,Medium,High,Medium,High,Low,High,High,1,S>E>A>D,1,S>E>A>D,2,A>D>E>S,1,S>E>A>D,0,0,2973917356,1,-1,0,1,1,-1,0,1,1,-1,0,1,B
train_0124__p_at_oa_vs_q_at_oa,train_0124,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00527,B3-0160,A,Medium,Low,High,Medium,Medium,High,Low,Medium,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,0,0,3950901381,0,-2,2,0,0,-2,2,0,0,-2,2,0,A
train_0124__q_at_oa_vs_p_at_oa,train_0124,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00527,B3-0160,A,Medium,Low,High,Medium,Medium,High,Low,Medium,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,0,0,3950901381,0,2,-2,0,0,-2,2,0,0,2,-2,0,B
train_0124__p_at_ob_vs_q_at_ob,train_0124,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00527,B3-0160,A,Medium,Low,High,Medium,Medium,High,Low,Medium,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,3,D>A>S>E,0,0,3950901381,0,-2,2,0,0,-2,2,0,0,-2,2,0,A
train_0124__q_at_ob_vs_p_at_ob,train_0124,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00527,B3-0160,A,Medium,Low,High,Medium,Medium,High,Low,Medium,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,3,D>A>S>E,0,0,3950901381,0,2,-2,0,0,-2,2,0,0,2,-2,0,B
train_0125__p_at_oa_vs_q_at_oa,train_0125,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00528,B3-0160,B,Medium,Low,High,Medium,Medium,High,Low,Medium,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,1,S>E>A>D,2,0,4187832831,0,-2,2,0,0,2,-2,0,0,-2,2,0,A
train_0125__q_at_oa_vs_p_at_oa,train_0125,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00528,B3-0160,B,Medium,Low,High,Medium,Medium,High,Low,Medium,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,1,S>E>A>D,2,0,4187832831,0,2,-2,0,0,2,-2,0,0,2,-2,0,B
train_0125__p_at_ob_vs_q_at_ob,train_0125,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00528,B3-0160,B,Medium,Low,High,Medium,Medium,High,Low,Medium,1,S>E>A>D,1,S>E>A>D,2,A>D>E>S,1,S>E>A>D,2,0,4187832831,0,-2,2,0,0,2,-2,0,0,-2,2,0,A
train_0125__q_at_ob_vs_p_at_ob,train_0125,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00528,B3-0160,B,Medium,Low,High,Medium,Medium,High,Low,Medium,1,S>E>A>D,1,S>E>A>D,2,A>D>E>S,1,S>E>A>D,2,0,4187832831,0,2,-2,0,0,2,-2,0,0,2,-2,0,B
train_0126__p_at_oa_vs_q_at_oa,train_0126,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00533,B3-0163,A,Medium,Medium,Medium,High,High,Medium,Low,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,2,0,1442449590,-1,0,1,1,-1,0,1,1,-1,0,1,1,A
train_0126__q_at_oa_vs_p_at_oa,train_0126,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00533,B3-0163,A,Medium,Medium,Medium,High,High,Medium,Low,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,1,S>E>A>D,2,0,1442449590,1,0,-1,-1,-1,0,1,1,1,0,-1,-1,B
train_0126__p_at_ob_vs_q_at_ob,train_0126,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00533,B3-0163,A,Medium,Medium,Medium,High,High,Medium,Low,Medium,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,1,S>E>A>D,2,0,1442449590,-1,0,1,1,-1,0,1,1,-1,0,1,1,A
train_0126__q_at_ob_vs_p_at_ob,train_0126,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00533,B3-0163,A,Medium,Medium,Medium,High,High,Medium,Low,Medium,1,S>E>A>D,1,S>E>A>D,3,D>A>S>E,1,S>E>A>D,2,0,1442449590,1,0,-1,-1,-1,0,1,1,1,0,-1,-1,B
train_0127__p_at_oa_vs_q_at_oa,train_0127,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00535,B3-0164,A,High,Low,Low,High,High,Low,Medium,Low,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,2,A>D>E>S,1,0,890189230,0,0,-1,2,0,0,-1,2,0,0,-1,2,A
train_0127__q_at_oa_vs_p_at_oa,train_0127,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00535,B3-0164,A,High,Low,Low,High,High,Low,Medium,Low,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,2,A>D>E>S,1,0,890189230,0,0,1,-2,0,0,-1,2,0,0,1,-2,B
train_0127__p_at_ob_vs_q_at_ob,train_0127,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00535,B3-0164,A,High,Low,Low,High,High,Low,Medium,Low,2,A>D>E>S,2,A>D>E>S,1,S>E>A>D,2,A>D>E>S,1,0,890189230,0,0,-1,2,0,0,-1,2,0,0,-1,2,A
train_0127__q_at_ob_vs_p_at_ob,train_0127,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00535,B3-0164,A,High,Low,Low,High,High,Low,Medium,Low,2,A>D>E>S,2,A>D>E>S,1,S>E>A>D,2,A>D>E>S,1,0,890189230,0,0,1,-2,0,0,-1,2,0,0,1,-2,B
train_0128__p_at_oa_vs_q_at_oa,train_0128,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00538,B3-0165,B,Low,Low,Low,High,Medium,Medium,Low,Low,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,0,0,1012273073,-1,-1,0,2,1,1,0,-2,-1,-1,0,2,A
train_0128__q_at_oa_vs_p_at_oa,train_0128,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00538,B3-0165,B,Low,Low,Low,High,Medium,Medium,Low,Low,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,0,0,1012273073,1,1,0,-2,1,1,0,-2,1,1,0,-2,B
train_0128__p_at_ob_vs_q_at_ob,train_0128,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00538,B3-0165,B,Low,Low,Low,High,Medium,Medium,Low,Low,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,0,0,1012273073,-1,-1,0,2,1,1,0,-2,-1,-1,0,2,A
train_0128__q_at_ob_vs_p_at_ob,train_0128,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00538,B3-0165,B,Low,Low,Low,High,Medium,Medium,Low,Low,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,0,0,1012273073,1,1,0,-2,1,1,0,-2,1,1,0,-2,B
train_0129__p_at_oa_vs_q_at_oa,train_0129,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00539,B3-0166,A,Medium,High,Medium,High,High,Medium,Medium,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,S>E>A>D,1,0,2641174888,-1,1,0,2,-1,1,0,2,-1,1,0,2,A
train_0129__q_at_oa_vs_p_at_oa,train_0129,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00539,B3-0166,A,Medium,High,Medium,High,High,Medium,Medium,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,S>E>A>D,1,0,2641174888,1,-1,0,-2,-1,1,0,2,1,-1,0,-2,B
train_0129__p_at_ob_vs_q_at_ob,train_0129,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00539,B3-0166,A,Medium,High,Medium,High,High,Medium,Medium,Low,1,S>E>A>D,1,S>E>A>D,0,E>S>D>A,1,S>E>A>D,1,0,2641174888,-1,1,0,2,-1,1,0,2,-1,1,0,2,A
train_0129__q_at_ob_vs_p_at_ob,train_0129,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00539,B3-0166,A,Medium,High,Medium,High,High,Medium,Medium,Low,1,S>E>A>D,1,S>E>A>D,0,E>S>D>A,1,S>E>A>D,1,0,2641174888,1,-1,0,-2,-1,1,0,2,1,-1,0,-2,B
train_0130__p_at_oa_vs_q_at_oa,train_0130,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00542,B3-0167,B,Medium,Low,Medium,Medium,Medium,High,Low,High,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,S>E>A>D,0,0,440923498,0,-2,1,-1,0,2,-1,1,0,-2,1,-1,A
train_0130__q_at_oa_vs_p_at_oa,train_0130,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00542,B3-0167,B,Medium,Low,Medium,Medium,Medium,High,Low,High,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,1,S>E>A>D,0,0,440923498,0,2,-1,1,0,2,-1,1,0,2,-1,1,B
train_0130__p_at_ob_vs_q_at_ob,train_0130,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00542,B3-0167,B,Medium,Low,Medium,Medium,Medium,High,Low,High,1,S>E>A>D,1,S>E>A>D,0,E>S>D>A,1,S>E>A>D,0,0,440923498,0,-2,1,-1,0,2,-1,1,0,-2,1,-1,A
train_0130__q_at_ob_vs_p_at_ob,train_0130,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00542,B3-0167,B,Medium,Low,Medium,Medium,Medium,High,Low,High,1,S>E>A>D,1,S>E>A>D,0,E>S>D>A,1,S>E>A>D,0,0,440923498,0,2,-1,1,0,2,-1,1,0,2,-1,1,B
train_0131__p_at_oa_vs_q_at_oa,train_0131,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00547,B3-0170,A,Low,Medium,Medium,Medium,Medium,High,Low,Medium,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,0,4050725849,-1,-1,1,0,-1,-1,1,0,-1,-1,1,0,A
train_0131__q_at_oa_vs_p_at_oa,train_0131,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00547,B3-0170,A,Low,Medium,Medium,Medium,Medium,High,Low,Medium,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,0,4050725849,1,1,-1,0,-1,-1,1,0,1,1,-1,0,B
train_0131__p_at_ob_vs_q_at_ob,train_0131,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00547,B3-0170,A,Low,Medium,Medium,Medium,Medium,High,Low,Medium,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,0,4050725849,-1,-1,1,0,-1,-1,1,0,-1,-1,1,0,A
train_0131__q_at_ob_vs_p_at_ob,train_0131,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00547,B3-0170,A,Low,Medium,Medium,Medium,Medium,High,Low,Medium,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,0,4050725849,1,1,-1,0,-1,-1,1,0,1,1,-1,0,B
train_0132__p_at_oa_vs_q_at_oa,train_0132,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00549,B3-0171,A,Medium,High,High,Medium,High,High,High,Low,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,0,E>S>D>A,1,0,1864579105,-1,0,0,1,-1,0,0,1,-1,0,0,1,A
train_0132__q_at_oa_vs_p_at_oa,train_0132,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00549,B3-0171,A,Medium,High,High,Medium,High,High,High,Low,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,0,E>S>D>A,1,0,1864579105,1,0,0,-1,-1,0,0,1,1,0,0,-1,B
train_0132__p_at_ob_vs_q_at_ob,train_0132,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00549,B3-0171,A,Medium,High,High,Medium,High,High,High,Low,0,E>S>D>A,0,E>S>D>A,2,A>D>E>S,0,E>S>D>A,1,0,1864579105,-1,0,0,1,-1,0,0,1,-1,0,0,1,A
train_0132__q_at_ob_vs_p_at_ob,train_0132,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00549,B3-0171,A,Medium,High,High,Medium,High,High,High,Low,0,E>S>D>A,0,E>S>D>A,2,A>D>E>S,0,E>S>D>A,1,0,1864579105,1,0,0,-1,-1,0,0,1,1,0,0,-1,B
train_0133__p_at_oa_vs_q_at_oa,train_0133,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00553,B3-0173,A,Medium,Medium,Medium,Medium,High,Low,High,High,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,1,0,4135943981,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,A
train_0133__q_at_oa_vs_p_at_oa,train_0133,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00553,B3-0173,A,Medium,Medium,Medium,Medium,High,Low,High,High,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,1,0,4135943981,1,-1,1,1,-1,1,-1,-1,1,-1,1,1,B
train_0133__p_at_ob_vs_q_at_ob,train_0133,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00553,B3-0173,A,Medium,Medium,Medium,Medium,High,Low,High,High,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,1,0,4135943981,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,A
train_0133__q_at_ob_vs_p_at_ob,train_0133,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00553,B3-0173,A,Medium,Medium,Medium,Medium,High,Low,High,High,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,1,0,4135943981,1,-1,1,1,-1,1,-1,-1,1,-1,1,1,B
train_0134__p_at_oa_vs_q_at_oa,train_0134,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00560,B3-0176,B,Low,Low,Medium,High,Medium,Medium,High,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,2,A>D>E>S,0,0,2788486077,-1,-1,-1,2,1,1,1,-2,-1,-1,-1,2,A
train_0134__q_at_oa_vs_p_at_oa,train_0134,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00560,B3-0176,B,Low,Low,Medium,High,Medium,Medium,High,Low,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,2,A>D>E>S,0,0,2788486077,1,1,1,-2,1,1,1,-2,1,1,1,-2,B
train_0134__p_at_ob_vs_q_at_ob,train_0134,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00560,B3-0176,B,Low,Low,Medium,High,Medium,Medium,High,Low,2,A>D>E>S,2,A>D>E>S,0,E>S>D>A,2,A>D>E>S,0,0,2788486077,-1,-1,-1,2,1,1,1,-2,-1,-1,-1,2,A
train_0134__q_at_ob_vs_p_at_ob,train_0134,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00560,B3-0176,B,Low,Low,Medium,High,Medium,Medium,High,Low,2,A>D>E>S,2,A>D>E>S,0,E>S>D>A,2,A>D>E>S,0,0,2788486077,1,1,1,-2,1,1,1,-2,1,1,1,-2,B
train_0135__p_at_oa_vs_q_at_oa,train_0135,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00564,B3-0178,B,Low,Medium,Low,Medium,Low,Medium,Medium,Low,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,0,1778307137,0,0,-1,1,0,0,1,-1,0,0,-1,1,A
train_0135__q_at_oa_vs_p_at_oa,train_0135,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00564,B3-0178,B,Low,Medium,Low,Medium,Low,Medium,Medium,Low,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,0,1778307137,0,0,1,-1,0,0,1,-1,0,0,1,-1,B
train_0135__p_at_ob_vs_q_at_ob,train_0135,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00564,B3-0178,B,Low,Medium,Low,Medium,Low,Medium,Medium,Low,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,0,1778307137,0,0,-1,1,0,0,1,-1,0,0,-1,1,A
train_0135__q_at_ob_vs_p_at_ob,train_0135,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00564,B3-0178,B,Low,Medium,Low,Medium,Low,Medium,Medium,Low,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,S>E>A>D,1,0,1778307137,0,0,1,-1,0,0,1,-1,0,0,1,-1,B
train_0136__p_at_oa_vs_q_at_oa,train_0136,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00565,B3-0179,A,Low,Low,Medium,High,Medium,Low,High,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,2,A>D>E>S,1,0,2710686399,-1,0,-1,1,-1,0,-1,1,-1,0,-1,1,A
train_0136__q_at_oa_vs_p_at_oa,train_0136,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00565,B3-0179,A,Low,Low,Medium,High,Medium,Low,High,Medium,3,D>A>S>E,3,D>A>S>E,3,D>A>S>E,2,A>D>E>S,1,0,2710686399,1,0,1,-1,-1,0,-1,1,1,0,1,-1,B
train_0136__p_at_ob_vs_q_at_ob,train_0136,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00565,B3-0179,A,Low,Low,Medium,High,Medium,Low,High,Medium,2,A>D>E>S,2,A>D>E>S,3,D>A>S>E,2,A>D>E>S,1,0,2710686399,-1,0,-1,1,-1,0,-1,1,-1,0,-1,1,A
train_0136__q_at_ob_vs_p_at_ob,train_0136,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00565,B3-0179,A,Low,Low,Medium,High,Medium,Low,High,Medium,2,A>D>E>S,2,A>D>E>S,3,D>A>S>E,2,A>D>E>S,1,0,2710686399,1,0,1,-1,-1,0,-1,1,1,0,1,-1,B
train_0137__p_at_oa_vs_q_at_oa,train_0137,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00567,B3-0180,A,High,Low,Medium,High,High,High,Low,Medium,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,3,D>A>S>E,2,0,252079302,0,-2,1,1,0,-2,1,1,0,-2,1,1,A
train_0137__q_at_oa_vs_p_at_oa,train_0137,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00567,B3-0180,A,High,Low,Medium,High,High,High,Low,Medium,0,E>S>D>A,0,E>S>D>A,0,E>S>D>A,3,D>A>S>E,2,0,252079302,0,2,-1,-1,0,-2,1,1,0,2,-1,-1,B
train_0137__p_at_ob_vs_q_at_ob,train_0137,p_at_ob_vs_q_at_ob,oB,P,Q,stage43,train,T-00567,B3-0180,A,High,Low,Medium,High,High,High,Low,Medium,3,D>A>S>E,3,D>A>S>E,0,E>S>D>A,3,D>A>S>E,2,0,252079302,0,-2,1,1,0,-2,1,1,0,-2,1,1,A
train_0137__q_at_ob_vs_p_at_ob,train_0137,q_at_ob_vs_p_at_ob,oB,Q,P,stage43,train,T-00567,B3-0180,A,High,Low,Medium,High,High,High,Low,Medium,3,D>A>S>E,3,D>A>S>E,0,E>S>D>A,3,D>A>S>E,2,0,252079302,0,2,-1,-1,0,-2,1,1,0,2,-1,-1,B
train_0138__p_at_oa_vs_q_at_oa,train_0138,p_at_oa_vs_q_at_oa,oA,P,Q,stage43,train,T-00569,B3-0181,A,Medium,Medium,Medium,High,High,Low,Low,High,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,1,S>E>A>D,2,0,890411219,-1,1,1,0,-1,1,1,0,-1,1,1,0,A
train_0138__q_at_oa_vs_p_at_oa,train_0138,q_at_oa_vs_p_at_oa,oA,Q,P,stage43,train,T-00569,B3-0181,A,Medium,Medium,Medium,High,High,Low,Low,High,2,A>D>E>S,2,A>D>E>S,2,A>D>E>S,1,S>E>A>D,2,0,890411219,1,-1,-1,0,-1,1,1,0,1,-1,-1,0,B
